{'BM': 19605698.077646073, 'ijk': (6, '-', 22, '-', 3)}
{'BM': -122448182.14919275, 'ijk': (23, '-', 5, '-', 15)}
{'BM': -122480802.65366258, 'ijk': (26, '-', 13, '-', 24)}
{'BM': -122488548.60653166, 'ijk': (22, '-', 1, '-', 6)}
{'BM': -122520470.14336148, 'ijk': (25, '-', 11, '-', 24)}
{'BM': -122539859.88320342, 'ijk': (27, '-', 13, '-', 15)}
{'BM': -122542976.35977286, 'ijk': (25, '-', 7, '-', 6)}
{'BM': -122543899.6628069, 'ijk': (27, '-', 11, '-', 6)}
{'BM': -122547721.69831008, 'ijk': (26, '-', 14, '-', 29)}
{'BM': -122552727.45529443, 'ijk': (27, '-', 15, '-', 24)}
{'BM': -122578135.18653674, 'ijk': (24, '-', 5, '-', 6)}
{'BM': -122580542.41831607, 'ijk': (23, '-', 3, '-', 6)}
{'BM': -122581049.24838792, 'ijk': (20, '-', 2, '-', 29)}
{'BM': -122586164.13424343, 'ijk': (26, '-', 8, '-', 1)}
{'BM': -122593313.08411506, 'ijk': (24, '-', 7, '-', 15)}
{'BM': -122614593.96081488, 'ijk': (21, '-', 4, '-', 29)}
{'BM': -122635601.27239452, 'ijk': (24, '-', 9, '-', 24)}
{'BM': -122636105.39911729, 'ijk': (22, '-', 6, '-', 29)}
{'BM': -122649061.72578938, 'ijk': (28, '-', 17, '-', 24)}
{'BM': -122659901.44819808, 'ijk': (26, '-', 11, '-', 15)}
{'BM': -122670936.25519414, 'ijk': (26, '-', 9, '-', 6)}
{'BM': -122671303.75217953, 'ijk': (21, '-', 2, '-', 20)}
{'BM': -122679949.41797717, 'ijk': (23, '-', 6, '-', 20)}
{'BM': -122694158.9049454, 'ijk': (22, '-', 4, '-', 20)}
{'BM': -122700090.66370216, 'ijk': (29, '-', 15, '-', 6)}
{'BM': -122706733.16212375, 'ijk': (24, '-', 8, '-', 20)}
{'BM': -122718866.73835148, 'ijk': (28, '-', 15, '-', 15)}
{'BM': -122719101.84094906, 'ijk': (29, '-', 17, '-', 15)}
{'BM': -122720906.87106179, 'ijk': (29, '-', 21, '-', 29)}
{'BM': -122731465.25570613, 'ijk': (28, '-', 17, '-', 1)}
{'BM': -122737951.60002613, 'ijk': (22, '-', 2, '-', 11)}
{'BM': -122739590.32132725, 'ijk': (25, '-', 12, '-', 29)}
{'BM': -122741535.97539477, 'ijk': (23, '-', 8, '-', 29)}
{'BM': -122749470.58847669, 'ijk': (25, '-', 10, '-', 20)}
{'BM': -122762014.50839695, 'ijk': (29, '-', 18, '-', 20)}
{'BM': -122781881.72595969, 'ijk': (24, '-', 10, '-', 29)}
{'BM': -122788630.09230974, 'ijk': (28, '-', 13, '-', 6)}
{'BM': -122794879.62727877, 'ijk': (23, '-', 4, '-', 11)}
{'BM': -122806474.53123102, 'ijk': (27, '-', 12, '-', 11)}
{'BM': -122812664.48239917, 'ijk': (29, '-', 24, '-', 1)}
{'BM': -122814292.9242382, 'ijk': (25, '-', 8, '-', 11)}
{'BM': -122815225.26122513, 'ijk': (24, '-', 6, '-', 11)}
{'BM': -122821929.28951104, 'ijk': (29, '-', 19, '-', 24)}
{'BM': -122844302.16091363, 'ijk': (26, '-', 12, '-', 20)}
{'BM': -122850489.69330558, 'ijk': (29, '-', 16, '-', 11)}
{'BM': -122901552.38321123, 'ijk': (23, '-', 2, '-', 2)}
{'BM': -122901744.91487299, 'ijk': (24, '-', 4, '-', 2)}
{'BM': -122913330.35699703, 'ijk': (27, '-', 11, '-', 1)}
{'BM': -122913855.22013256, 'ijk': (21, '-', 3, '-', 25)}
{'BM': -122917328.10687146, 'ijk': (25, '-', 6, '-', 2)}
{'BM': -122921452.19092068, 'ijk': (20, '-', 1, '-', 25)}
{'BM': -122946566.50569893, 'ijk': (27, '-', 14, '-', 20)}
{'BM': -122956780.90725018, 'ijk': (29, '-', 20, '-', 28)}
{'BM': -122961483.16757673, 'ijk': (28, '-', 14, '-', 11)}
{'BM': -122994335.13466583, 'ijk': (21, '-', 1, '-', 16)}
{'BM': -122996596.57294184, 'ijk': (27, '-', 16, '-', 29)}
{'BM': -122998383.86928554, 'ijk': (22, '-', 5, '-', 25)}
{'BM': -122999747.85284467, 'ijk': (26, '-', 10, '-', 11)}
{'BM': -123000352.67935275, 'ijk': (22, '-', 3, '-', 16)}
{'BM': -123005510.4320213, 'ijk': (25, '-', 11, '-', 25)}
{'BM': -123075480.54701246, 'ijk': (24, '-', 9, '-', 25)}
{'BM': -123080107.35535067, 'ijk': (24, '-', 7, '-', 16)}
{'BM': -123081255.54262894, 'ijk': (23, '-', 7, '-', 25)}
{'BM': -123084123.58486193, 'ijk': (27, '-', 10, '-', 2)}
{'BM': -123089390.36215259, 'ijk': (28, '-', 12, '-', 2)}
{'BM': -123090476.82459636, 'ijk': (28, '-', 18, '-', 29)}
{'BM': -123101490.47708704, 'ijk': (28, '-', 16, '-', 20)}
{'BM': -123101676.12050407, 'ijk': (22, '-', 1, '-', 7)}
{'BM': -123102523.41516496, 'ijk': (25, '-', 7, '-', 7)}
{'BM': -123109028.5488127, 'ijk': (23, '-', 3, '-', 7)}
{'BM': -123113084.76390423, 'ijk': (23, '-', 5, '-', 16)}
{'BM': -123135173.0808415, 'ijk': (26, '-', 13, '-', 25)}
{'BM': -123165457.05874814, 'ijk': (25, '-', 9, '-', 16)}
{'BM': -123196458.93161644, 'ijk': (29, '-', 14, '-', 2)}
{'BM': -123205164.84588839, 'ijk': (27, '-', 15, '-', 25)}
{'BM': -123206120.50198174, 'ijk': (26, '-', 8, '-', 2)}
{'BM': -123207053.59184974, 'ijk': (24, '-', 5, '-', 7)}
{'BM': -123263840.31614897, 'ijk': (26, '-', 9, '-', 7)}
{'BM': -123275885.00473784, 'ijk': (28, '-', 16, '-', 21)}
{'BM': -123276854.9577935, 'ijk': (23, '-', 6, '-', 21)}
{'BM': -123278731.55378933, 'ijk': (21, '-', 2, '-', 21)}
{'BM': -123288612.92786688, 'ijk': (26, '-', 11, '-', 16)}
{'BM': -123323123.41565146, 'ijk': (27, '-', 11, '-', 7)}
{'BM': -123331362.54589804, 'ijk': (29, '-', 23, '-', 1)}
{'BM': -123331457.49991032, 'ijk': (22, '-', 4, '-', 21)}
{'BM': -123337083.36575183, 'ijk': (25, '-', 10, '-', 21)}
{'BM': -123341419.34647758, 'ijk': (29, '-', 19, '-', 25)}
{'BM': -123369949.05318399, 'ijk': (22, '-', 2, '-', 12)}
{'BM': -123375179.16008301, 'ijk': (28, '-', 14, '-', 12)}
{'BM': -123375516.63728663, 'ijk': (24, '-', 6, '-', 12)}
{'BM': -123376554.44956948, 'ijk': (28, '-', 17, '-', 25)}
{'BM': -123386293.92742954, 'ijk': (24, '-', 8, '-', 21)}
{'BM': -123400449.04887198, 'ijk': (27, '-', 13, '-', 16)}
{'BM': -123417992.29418854, 'ijk': (29, '-', 17, '-', 16)}
{'BM': -123418113.57486947, 'ijk': (23, '-', 4, '-', 12)}
{'BM': -123442382.2440885, 'ijk': (24, '-', 4, '-', 3)}
{'BM': -123455570.05187692, 'ijk': (28, '-', 13, '-', 7)}
{'BM': -123460942.68207638, 'ijk': (23, '-', 2, '-', 3)}
{'BM': -123484659.94122729, 'ijk': (20, '-', 1, '-', 26)}
{'BM': -123490319.46267286, 'ijk': (29, '-', 20, '-', 29)}
{'BM': -123494586.20411518, 'ijk': (28, '-', 15, '-', 16)}
{'BM': -123509047.13661401, 'ijk': (29, '-', 15, '-', 7)}
{'BM': -123512458.46213213, 'ijk': (28, '-', 16, '-', 1)}
{'BM': -123515868.10317703, 'ijk': (25, '-', 8, '-', 12)}
{'BM': -123518686.81649707, 'ijk': (25, '-', 6, '-', 3)}
{'BM': -123518952.65180197, 'ijk': (21, '-', 3, '-', 26)}
{'BM': -123519915.27871098, 'ijk': (27, '-', 12, '-', 12)}
{'BM': -123528498.9982321, 'ijk': (27, '-', 10, '-', 3)}
{'BM': -123570308.41981944, 'ijk': (26, '-', 12, '-', 21)}
{'BM': -123573842.68529679, 'ijk': (22, '-', 5, '-', 26)}
{'BM': -123594433.89854282, 'ijk': (21, '-', 1, '-', 17)}
{'BM': -123595410.2276186, 'ijk': (27, '-', 14, '-', 21)}
{'BM': -123615757.80683686, 'ijk': (22, '-', 3, '-', 17)}
{'BM': -123624953.79514813, 'ijk': (26, '-', 10, '-', 12)}
{'BM': -123635865.60350001, 'ijk': (28, '-', 12, '-', 3)}
{'BM': -123637269.30018334, 'ijk': (26, '-', 8, '-', 3)}
{'BM': -123646980.15416338, 'ijk': (23, '-', 7, '-', 26)}
{'BM': -123655532.57271726, 'ijk': (25, '-', 9, '-', 17)}
{'BM': -123656998.5737456, 'ijk': (25, '-', 11, '-', 26)}
{'BM': -123659788.06110673, 'ijk': (29, '-', 19, '-', 26)}
{'BM': -123676998.70304154, 'ijk': (24, '-', 7, '-', 17)}
{'BM': -123695993.31876056, 'ijk': (29, '-', 18, '-', 21)}
{'BM': -123696556.93261729, 'ijk': (22, '-', 1, '-', 8)}
{'BM': -123704513.93186805, 'ijk': (23, '-', 3, '-', 8)}
{'BM': -123715454.3387127, 'ijk': (24, '-', 9, '-', 26)}
{'BM': -123726948.91575247, 'ijk': (23, '-', 5, '-', 17)}
{'BM': -123731737.57300594, 'ijk': (24, '-', 5, '-', 8)}
{'BM': -123769637.33909197, 'ijk': (26, '-', 11, '-', 17)}
{'BM': -123814085.47030045, 'ijk': (29, '-', 14, '-', 3)}
{'BM': -123821575.76198563, 'ijk': (26, '-', 9, '-', 8)}
{'BM': -123824066.43284729, 'ijk': (27, '-', 11, '-', 8)}
{'BM': -123829366.21331227, 'ijk': (29, '-', 16, '-', 12)}
{'BM': -123842949.91402534, 'ijk': (28, '-', 15, '-', 17)}
{'BM': -123843444.26565494, 'ijk': (27, '-', 13, '-', 17)}
{'BM': -123848053.2604132, 'ijk': (25, '-', 7, '-', 8)}
{'BM': -123851293.62243718, 'ijk': (26, '-', 13, '-', 26)}
{'BM': -123868917.4967174, 'ijk': (29, '-', 15, '-', 8)}
{'BM': -123878705.03545786, 'ijk': (22, '-', 4, '-', 22)}
{'BM': -123917906.23339838, 'ijk': (21, '-', 2, '-', 22)}
{'BM': -123933591.55624832, 'ijk': (28, '-', 14, '-', 13)}
{'BM': -123936996.83227728, 'ijk': (25, '-', 8, '-', 13)}
{'BM': -123951622.70017791, 'ijk': (27, '-', 15, '-', 26)}
{'BM': -123956776.43001498, 'ijk': (24, '-', 8, '-', 22)}
{'BM': -123958259.62925534, 'ijk': (28, '-', 13, '-', 8)}
{'BM': -123964535.59559163, 'ijk': (23, '-', 4, '-', 13)}
{'BM': -123995664.054175, 'ijk': (23, '-', 6, '-', 22)}
{'BM': -123996992.24287422, 'ijk': (22, '-', 2, '-', 13)}
{'BM': -123997315.63612863, 'ijk': (28, '-', 17, '-', 26)}
{'BM': -124039833.3917425, 'ijk': (25, '-', 10, '-', 22)}
{'BM': -124053330.46667407, 'ijk': (26, '-', 12, '-', 22)}
{'BM': -124058609.25043057, 'ijk': (23, '-', 2, '-', 4)}
{'BM': -124063505.82196388, 'ijk': (20, '-', 1, '-', 27)}
{'BM': -124076364.96088372, 'ijk': (24, '-', 6, '-', 13)}
{'BM': -124108795.06413457, 'ijk': (27, '-', 10, '-', 4)}
{'BM': -124118179.84552315, 'ijk': (29, '-', 16, '-', 13)}
{'BM': -124128563.2369175, 'ijk': (21, '-', 3, '-', 27)}
{'BM': -124146301.18337701, 'ijk': (25, '-', 6, '-', 4)}
{'BM': -124151211.87904978, 'ijk': (24, '-', 4, '-', 4)}
{'BM': -124168107.01990941, 'ijk': (26, '-', 13, '-', 27)}
{'BM': -124171516.43300846, 'ijk': (29, '-', 17, '-', 17)}
{'BM': -124171784.33616155, 'ijk': (26, '-', 8, '-', 4)}
{'BM': -124198416.42371403, 'ijk': (21, '-', 1, '-', 18)}
{'BM': -124206728.43523933, 'ijk': (23, '-', 5, '-', 18)}
{'BM': -124214880.40080309, 'ijk': (28, '-', 16, '-', 22)}
{'BM': -124219782.73973599, 'ijk': (23, '-', 7, '-', 27)}
{'BM': -124223519.73418966, 'ijk': (22, '-', 3, '-', 18)}
{'BM': -124234346.36127414, 'ijk': (26, '-', 10, '-', 13)}
{'BM': -124267657.51438397, 'ijk': (27, '-', 13, '-', 18)}
{'BM': -124269071.82991454, 'ijk': (22, '-', 5, '-', 27)}
{'BM': -124285091.54298207, 'ijk': (27, '-', 11, '-', 9)}
{'BM': -124289357.2179841, 'ijk': (28, '-', 17, '-', 27)}
{'BM': -124295355.90108967, 'ijk': (22, '-', 1, '-', 9)}
{'BM': -124299536.3549973, 'ijk': (24, '-', 9, '-', 27)}
{'BM': -124304809.39267896, 'ijk': (29, '-', 22, '-', 1)}
{'BM': -124325061.1697103, 'ijk': (27, '-', 10, '-', 1)}
{'BM': -124325215.72863372, 'ijk': (29, '-', 19, '-', 27)}
{'BM': -124336493.32084936, 'ijk': (25, '-', 11, '-', 27)}
{'BM': -124342891.67460337, 'ijk': (24, '-', 7, '-', 18)}
{'BM': -124355142.6641762, 'ijk': (23, '-', 3, '-', 9)}
{'BM': -124360874.9361021, 'ijk': (27, '-', 15, '-', 27)}
{'BM': -124361904.75664704, 'ijk': (24, '-', 5, '-', 9)}
{'BM': -124364902.51845333, 'ijk': (28, '-', 12, '-', 4)}
{'BM': -124368460.41124198, 'ijk': (29, '-', 18, '-', 22)}
{'BM': -124383291.4924272, 'ijk': (26, '-', 9, '-', 9)}
{'BM': -124397214.45279862, 'ijk': (25, '-', 7, '-', 9)}
{'BM': -124410320.89077382, 'ijk': (25, '-', 9, '-', 18)}
{'BM': -124415838.12589958, 'ijk': (27, '-', 14, '-', 22)}
{'BM': -124416122.05502409, 'ijk': (29, '-', 15, '-', 9)}
{'BM': -124420028.90369977, 'ijk': (28, '-', 15, '-', 18)}
{'BM': -124436656.31820576, 'ijk': (29, '-', 14, '-', 4)}
{'BM': -124443102.63287832, 'ijk': (26, '-', 11, '-', 18)}
{'BM': -124459019.33971453, 'ijk': (27, '-', 12, '-', 13)}
{'BM': -124468133.89514434, 'ijk': (28, '-', 15, '-', 1)}
{'BM': -124474498.2175017, 'ijk': (27, '-', 14, '-', 23)}
{'BM': -124499918.64815204, 'ijk': (21, '-', 2, '-', 23)}
{'BM': -124520710.75752464, 'ijk': (22, '-', 4, '-', 23)}
{'BM': -124545301.20104407, 'ijk': (23, '-', 6, '-', 23)}
{'BM': -124550754.12856457, 'ijk': (23, '-', 4, '-', 14)}
{'BM': -124551304.2836923, 'ijk': (24, '-', 8, '-', 23)}
{'BM': -124567434.03351584, 'ijk': (22, '-', 2, '-', 14)}
{'BM': -124582954.42854212, 'ijk': (25, '-', 10, '-', 23)}
{'BM': -124612430.0560723, 'ijk': (29, '-', 16, '-', 14)}
{'BM': -124626461.63645312, 'ijk': (24, '-', 6, '-', 14)}
{'BM': -124628438.7484623, 'ijk': (26, '-', 10, '-', 14)}
{'BM': -124654694.27874994, 'ijk': (23, '-', 2, '-', 5)}
{'BM': -124658501.19165087, 'ijk': (26, '-', 13, '-', 28)}
{'BM': -124691065.82626854, 'ijk': (20, '-', 1, '-', 28)}
{'BM': -124696304.88298102, 'ijk': (24, '-', 4, '-', 5)}
{'BM': -124702571.87617612, 'ijk': (28, '-', 16, '-', 23)}
{'BM': -124715105.04250447, 'ijk': (23, '-', 7, '-', 28)}
{'BM': -124715554.11620192, 'ijk': (25, '-', 8, '-', 14)}
{'BM': -124725967.64801045, 'ijk': (25, '-', 6, '-', 5)}
{'BM': -124741834.1279558, 'ijk': (28, '-', 13, '-', 9)}
{'BM': -124752288.36455685, 'ijk': (27, '-', 10, '-', 5)}
{'BM': -124765459.5556792, 'ijk': (21, '-', 3, '-', 28)}
{'BM': -124785544.41639915, 'ijk': (26, '-', 12, '-', 23)}
{'BM': -124788647.06196344, 'ijk': (21, '-', 1, '-', 19)}
{'BM': -124791294.08543625, 'ijk': (22, '-', 3, '-', 19)}
{'BM': -124795283.99539998, 'ijk': (29, '-', 17, '-', 18)}
{'BM': -124797577.09852214, 'ijk': (28, '-', 14, '-', 14)}
{'BM': -124798933.55055818, 'ijk': (27, '-', 12, '-', 14)}
{'BM': -124822033.03708337, 'ijk': (26, '-', 8, '-', 5)}
{'BM': -124847717.51292516, 'ijk': (24, '-', 9, '-', 28)}
{'BM': -124853683.86705329, 'ijk': (29, '-', 14, '-', 5)}
{'BM': -124863323.46945453, 'ijk': (22, '-', 5, '-', 28)}
{'BM': -124867224.73563717, 'ijk': (25, '-', 11, '-', 28)}
{'BM': -124882650.8370627, 'ijk': (29, '-', 18, '-', 23)}
{'BM': -124888901.62173848, 'ijk': (23, '-', 5, '-', 19)}
{'BM': -124903616.9145496, 'ijk': (22, '-', 1, '-', 10)}
{'BM': -124903905.99963129, 'ijk': (28, '-', 12, '-', 5)}
{'BM': -124942046.36318462, 'ijk': (27, '-', 13, '-', 19)}
{'BM': -124958412.19783975, 'ijk': (23, '-', 3, '-', 10)}
{'BM': -124962904.53373453, 'ijk': (24, '-', 5, '-', 10)}
{'BM': -124987881.99569523, 'ijk': (25, '-', 7, '-', 10)}
{'BM': -124991745.2741794, 'ijk': (24, '-', 7, '-', 19)}
{'BM': -125015014.618154, 'ijk': (23, '-', 1, '-', 1)}
{'BM': -125030494.23736127, 'ijk': (25, '-', 9, '-', 19)}
{'BM': -125035124.2614873, 'ijk': (24, '-', 3, '-', 1)}
{'BM': -125046938.20214526, 'ijk': (26, '-', 9, '-', 10)}
{'BM': -125083500.28418258, 'ijk': (25, '-', 5, '-', 1)}
{'BM': -125085681.87490897, 'ijk': (21, '-', 2, '-', 24)}
{'BM': -125089962.42302667, 'ijk': (29, '-', 15, '-', 10)}
{'BM': -125093996.64195924, 'ijk': (22, '-', 4, '-', 24)}
{'BM': -125105613.34848003, 'ijk': (28, '-', 15, '-', 19)}
{'BM': -125107733.38836366, 'ijk': (26, '-', 7, '-', 1)}
{'BM': -125118724.13678953, 'ijk': (26, '-', 11, '-', 19)}
{'BM': -125156005.8179521, 'ijk': (22, '-', 2, '-', 15)}
{'BM': -125177784.20662402, 'ijk': (27, '-', 15, '-', 28)}
{'BM': -125203206.78994033, 'ijk': (29, '-', 21, '-', 1)}
{'BM': -125204826.7337049, 'ijk': (23, '-', 4, '-', 15)}
{'BM': -125217182.7825977, 'ijk': (24, '-', 8, '-', 24)}
{'BM': -125222220.73950149, 'ijk': (27, '-', 11, '-', 10)}
{'BM': -125225486.26695359, 'ijk': (25, '-', 10, '-', 24)}
{'BM': -125247209.47287107, 'ijk': (23, '-', 2, '-', 6)}
{'BM': -125248044.46601708, 'ijk': (28, '-', 14, '-', 1)}
{'BM': -125250597.12794589, 'ijk': (29, '-', 18, '-', 24)}
{'BM': -125276694.48124409, 'ijk': (28, '-', 17, '-', 28)}
{'BM': -125279239.80219842, 'ijk': (24, '-', 6, '-', 15)}
{'BM': -125281213.6509575, 'ijk': (28, '-', 14, '-', 15)}
{'BM': -125293009.02096419, 'ijk': (24, '-', 4, '-', 6)}
{'BM': -125302689.6500776, 'ijk': (23, '-', 6, '-', 24)}
{'BM': -125304416.54434538, 'ijk': (22, '-', 5, '-', 29)}
{'BM': -125306818.02199519, 'ijk': (20, '-', 1, '-', 29)}
{'BM': -125307528.693485, 'ijk': (21, '-', 3, '-', 29)}
{'BM': -125307680.59377503, 'ijk': (25, '-', 6, '-', 6)}
{'BM': -125308830.89707462, 'ijk': (27, '-', 13, '-', 20)}
{'BM': -125312468.22503401, 'ijk': (28, '-', 13, '-', 10)}
{'BM': -125326505.0507416, 'ijk': (26, '-', 12, '-', 24)}
{'BM': -125332935.33056486, 'ijk': (23, '-', 7, '-', 29)}
{'BM': -125335200.50717182, 'ijk': (26, '-', 10, '-', 15)}
{'BM': -125344804.11147408, 'ijk': (29, '-', 19, '-', 28)}
{'BM': -125381579.45811933, 'ijk': (24, '-', 9, '-', 29)}
{'BM': -125383914.72688103, 'ijk': (21, '-', 1, '-', 20)}
{'BM': -125394219.98229112, 'ijk': (26, '-', 8, '-', 6)}
{'BM': -125401867.78303635, 'ijk': (27, '-', 12, '-', 15)}
{'BM': -125408591.14180854, 'ijk': (25, '-', 8, '-', 15)}
{'BM': -125422355.26250881, 'ijk': (22, '-', 3, '-', 20)}
{'BM': -125431353.67688496, 'ijk': (29, '-', 14, '-', 6)}
{'BM': -125436126.8786052, 'ijk': (29, '-', 16, '-', 15)}
{'BM': -125443337.34046783, 'ijk': (29, '-', 17, '-', 19)}
{'BM': -125443420.66861162, 'ijk': (27, '-', 15, '-', 29)}
{'BM': -125459946.67262775, 'ijk': (24, '-', 7, '-', 20)}
{'BM': -125478216.77924863, 'ijk': (27, '-', 14, '-', 24)}
{'BM': -125480904.9614314, 'ijk': (26, '-', 11, '-', 20)}
{'BM': -125494258.56097706, 'ijk': (23, '-', 5, '-', 20)}
{'BM': -125494666.89213149, 'ijk': (25, '-', 9, '-', 20)}
{'BM': -125501295.13261496, 'ijk': (22, '-', 1, '-', 11)}
{'BM': -125518721.39806567, 'ijk': (29, '-', 17, '-', 20)}
{'BM': -125523300.48331112, 'ijk': (28, '-', 12, '-', 6)}
{'BM': -125533089.89572942, 'ijk': (28, '-', 17, '-', 29)}
{'BM': -125544372.63200612, 'ijk': (23, '-', 3, '-', 11)}
{'BM': -125545869.96233869, 'ijk': (25, '-', 11, '-', 29)}
{'BM': -125561786.8161202, 'ijk': (24, '-', 5, '-', 11)}
{'BM': -125564060.98430471, 'ijk': (27, '-', 10, '-', 6)}
{'BM': -125576166.95825414, 'ijk': (28, '-', 16, '-', 24)}
{'BM': -125586914.76411155, 'ijk': (25, '-', 7, '-', 11)}
{'BM': -125611735.07658832, 'ijk': (23, '-', 1, '-', 2)}
{'BM': -125617464.40389301, 'ijk': (29, '-', 15, '-', 11)}
{'BM': -125627779.76824835, 'ijk': (26, '-', 13, '-', 29)}
{'BM': -125630877.14648138, 'ijk': (25, '-', 5, '-', 2)}
{'BM': -125660359.12838694, 'ijk': (24, '-', 3, '-', 2)}
{'BM': -125690495.57240757, 'ijk': (21, '-', 2, '-', 25)}
{'BM': -125695404.38546728, 'ijk': (22, '-', 4, '-', 25)}
{'BM': -125737049.7517307, 'ijk': (24, '-', 8, '-', 25)}
{'BM': -125742512.33793995, 'ijk': (23, '-', 6, '-', 25)}
{'BM': -125752651.19775571, 'ijk': (27, '-', 11, '-', 11)}
{'BM': -125767963.83194156, 'ijk': (26, '-', 7, '-', 2)}
{'BM': -125770160.07486184, 'ijk': (25, '-', 10, '-', 25)}
{'BM': -125793184.1596953, 'ijk': (26, '-', 9, '-', 11)}
{'BM': -125793455.39064626, 'ijk': (28, '-', 11, '-', 2)}
{'BM': -125808172.66784401, 'ijk': (24, '-', 6, '-', 16)}
{'BM': -125814604.27801742, 'ijk': (28, '-', 16, '-', 25)}
{'BM': -125815393.38687582, 'ijk': (29, '-', 19, '-', 29)}
{'BM': -125820390.7457739, 'ijk': (27, '-', 9, '-', 2)}
{'BM': -125821059.69913267, 'ijk': (22, '-', 2, '-', 16)}
{'BM': -125842469.75313449, 'ijk': (26, '-', 12, '-', 25)}
{'BM': -125847602.46232001, 'ijk': (23, '-', 4, '-', 16)}
{'BM': -125873371.59268518, 'ijk': (23, '-', 2, '-', 7)}
{'BM': -125885044.45702921, 'ijk': (25, '-', 8, '-', 16)}
{'BM': -125901960.57750295, 'ijk': (26, '-', 10, '-', 16)}
{'BM': -125903719.68832573, 'ijk': (29, '-', 20, '-', 1)}
{'BM': -125908559.57654265, 'ijk': (29, '-', 13, '-', 2)}
{'BM': -125919385.65594915, 'ijk': (24, '-', 4, '-', 7)}
{'BM': -125920224.57159013, 'ijk': (27, '-', 9, '-', 1)}
{'BM': -125931828.69535232, 'ijk': (28, '-', 15, '-', 20)}
{'BM': -125945117.9012272, 'ijk': (27, '-', 10, '-', 7)}
{'BM': -125952782.21650994, 'ijk': (28, '-', 13, '-', 11)}
{'BM': -125958418.64545733, 'ijk': (29, '-', 16, '-', 16)}
{'BM': -125969916.15293835, 'ijk': (28, '-', 14, '-', 16)}
{'BM': -125971610.12729472, 'ijk': (25, '-', 6, '-', 7)}
{'BM': -125977021.73704109, 'ijk': (21, '-', 1, '-', 21)}
{'BM': -125978361.53736213, 'ijk': (27, '-', 12, '-', 16)}
{'BM': -125986530.89371225, 'ijk': (27, '-', 14, '-', 25)}
{'BM': -126011112.63450335, 'ijk': (22, '-', 3, '-', 21)}
{'BM': -126044570.70094898, 'ijk': (28, '-', 12, '-', 7)}
{'BM': -126057523.68805578, 'ijk': (26, '-', 8, '-', 7)}
{'BM': -126076039.2864549, 'ijk': (24, '-', 7, '-', 21)}
{'BM': -126086901.67118694, 'ijk': (29, '-', 14, '-', 7)}
{'BM': -126090453.73765616, 'ijk': (26, '-', 11, '-', 21)}
{'BM': -126116969.19719172, 'ijk': (23, '-', 5, '-', 21)}
{'BM': -126122364.57711297, 'ijk': (23, '-', 3, '-', 12)}
{'BM': -126126047.26972188, 'ijk': (22, '-', 1, '-', 12)}
{'BM': -126130645.95973766, 'ijk': (29, '-', 18, '-', 25)}
{'BM': -126136823.97314355, 'ijk': (25, '-', 9, '-', 21)}
{'BM': -126143976.47185767, 'ijk': (27, '-', 13, '-', 21)}
{'BM': -126190090.96383369, 'ijk': (26, '-', 9, '-', 12)}
{'BM': -126197782.85315277, 'ijk': (28, '-', 13, '-', 1)}
{'BM': -126202671.34515634, 'ijk': (24, '-', 5, '-', 12)}
{'BM': -126203807.88587147, 'ijk': (23, '-', 1, '-', 3)}
{'BM': -126226634.98283869, 'ijk': (25, '-', 7, '-', 12)}
{'BM': -126238868.88278912, 'ijk': (24, '-', 3, '-', 3)}
{'BM': -126240485.49696775, 'ijk': (28, '-', 13, '-', 12)}
{'BM': -126273280.59790494, 'ijk': (29, '-', 17, '-', 21)}
{'BM': -126274119.63350561, 'ijk': (27, '-', 9, '-', 3)}
{'BM': -126297066.88568872, 'ijk': (21, '-', 2, '-', 26)}
{'BM': -126299915.361219, 'ijk': (28, '-', 11, '-', 3)}
{'BM': -126300980.68325569, 'ijk': (27, '-', 11, '-', 12)}
{'BM': -126325723.9864671, 'ijk': (23, '-', 6, '-', 26)}
{'BM': -126332878.54057963, 'ijk': (27, '-', 14, '-', 26)}
{'BM': -126334669.53152156, 'ijk': (22, '-', 4, '-', 26)}
{'BM': -126334928.91506962, 'ijk': (25, '-', 5, '-', 3)}
{'BM': -126337058.25515038, 'ijk': (24, '-', 8, '-', 26)}
{'BM': -126366893.95586473, 'ijk': (26, '-', 7, '-', 3)}
{'BM': -126367301.72973554, 'ijk': (22, '-', 2, '-', 17)}
{'BM': -126383084.40594472, 'ijk': (23, '-', 4, '-', 17)}
{'BM': -126394035.28322245, 'ijk': (26, '-', 12, '-', 26)}
{'BM': -126409222.52707395, 'ijk': (29, '-', 13, '-', 3)}
{'BM': -126412083.25278169, 'ijk': (24, '-', 6, '-', 17)}
{'BM': -126422517.28007302, 'ijk': (25, '-', 10, '-', 26)}
{'BM': -126440366.83440974, 'ijk': (28, '-', 15, '-', 21)}
{'BM': -126460968.2775505, 'ijk': (23, '-', 2, '-', 8)}
{'BM': -126491183.19535612, 'ijk': (28, '-', 14, '-', 17)}
{'BM': -126495465.5680314, 'ijk': (29, '-', 18, '-', 26)}
{'BM': -126499510.2900501, 'ijk': (27, '-', 12, '-', 17)}
{'BM': -126512348.57921703, 'ijk': (25, '-', 8, '-', 17)}
{'BM': -126513885.56686287, 'ijk': (29, '-', 15, '-', 12)}
{'BM': -126548160.01482278, 'ijk': (26, '-', 10, '-', 17)}
{'BM': -126551360.2817587, 'ijk': (25, '-', 6, '-', 8)}
